Year,Gender,Intent,Intent,Drug type,< 1 year,1-4 years,5-14 years,15-24 years,25-34 years,35-44 years,45-54 years,55-64 years,65-74 years,75-84 years,85+ years,Not stated,All ages
2013,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,4,6,8,186,705,"1,046","1,622","1,022",243,46,28,0,"4,916"
2013,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,1,100,241,255,333,155,20,0,0,0,"1,106"
2013,Female,Preventable/accidental,Preventable/accidental,All drugs,2,9,6,806,"2,239","2,877","4,030","2,274",470,152,90,0,"12,955"
2013,Female,Preventable/accidental,Preventable/accidental,Any Opioid,2,3,3,552,"1,421","1,691","2,225","1,275",210,27,15,0,"7,424"
2013,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,110,424,528,745,418,65,8,0,0,"2,298"
2013,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,9,15,18,18,4,0,0,0,0,64
2013,Female,Preventable/accidental,Preventable/accidental,Cocaine,0,0,0,76,259,297,467,184,18,0,0,0,"1,301"
2013,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,302,511,358,329,128,6,2,0,0,"1,636"
2013,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,0,1,60,242,340,364,226,40,2,0,0,"1,275"
2013,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,0,1,51,164,243,381,229,39,9,2,0,"1,119"
2013,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,2,3,1,132,589,863,"1,272",773,137,15,11,0,"3,798"
2013,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,1,86,213,226,306,139,18,0,0,0,989
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,13,24,12,"2,636","6,197","5,658","6,797","4,309",812,216,120,5,"26,799"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,4,19,10,"1,846","4,268","3,409","3,757","2,257",336,58,30,3,"15,997"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,0,1,374,977,859,"1,036",578,86,27,9,0,"3,947"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,41,58,42,33,13,6,0,0,0,193
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,0,0,0,195,689,767,"1,124",666,115,9,1,2,"3,568"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,941,"2,151","1,384","1,296",684,63,2,2,2,"6,525"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,4,3,206,572,461,495,332,52,5,3,0,"2,134"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,2,0,169,438,344,408,266,37,7,2,0,"1,674"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,2,11,8,575,"1,386","1,332","1,774","1,084",193,41,22,2,"6,430"
2013,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,0,203,559,586,721,400,47,2,0,2,"2,521"
2013,Male,Preventable/accidental,Preventable/accidental,All drugs,3,10,8,"2,302","5,567","4,857","5,716","3,493",549,133,66,4,"22,708"
2013,Male,Preventable/accidental,Preventable/accidental,Any Opioid,1,5,6,"1,706","3,970","3,106","3,322","1,910",238,33,10,2,"14,309"
2013,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,1,350,899,746,868,448,41,10,2,0,"3,365"
2013,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,40,55,36,32,12,5,0,0,0,180
2013,Male,Preventable/accidental,Preventable/accidental,Cocaine,0,0,0,189,663,731,"1,073",645,115,8,1,1,"3,426"
2013,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,888,"2,054","1,315","1,228",648,60,2,1,1,"6,197"
2013,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,0,2,194,527,419,454,291,45,3,2,0,"1,937"
2013,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,2,0,148,397,304,352,214,25,3,2,0,"1,447"
2013,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,1,2,5,513,"1,250","1,177","1,497",857,119,22,6,2,"5,451"
2013,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,0,0,0,190,523,547,673,378,44,1,0,2,"2,358"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,32,40,42,"3,518","8,508","8,948","11,895","6,423","1,396",445,253,2,"41,502"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,17,26,23,"2,344","5,419","5,086","6,299","3,221",547,127,55,2,"23,166"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,1,1,4,511,"1,345","1,552","1,879",978,200,37,16,0,"6,524"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,1,40,73,44,54,18,1,0,0,0,231
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,2,1,1,270,827,960,"1,529",720,89,4,0,1,"4,404"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,3,963,"1,933","1,250","1,244",493,34,2,1,1,"5,925"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,3,7,4,341,989,906,"1,017",590,65,6,4,0,"3,932"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,3,3,4,172,530,559,798,432,93,29,5,0,"2,628"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,11,13,13,830,"2,070","2,513","3,362","1,829",373,86,40,0,"11,140"
2012,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,5,3,3,197,563,632,803,375,54,0,0,0,"2,635"
2012,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,6,21,30,"2,984","7,276","7,312","9,439","4,791",879,271,164,2,"33,175"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,2,15,19,"2,119","4,903","4,500","5,318","2,570",372,65,24,2,"19,909"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,4,458,"1,170","1,326","1,509",693,114,10,4,0,"5,288"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Cannabis,0,0,1,36,64,38,47,16,1,0,0,0,203
2012,Both sexes,Preventable/accidental,Preventable/accidental,Cocaine,1,1,1,253,785,900,"1,452",682,87,4,0,1,"4,167"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,3,898,"1,826","1,180","1,158",468,33,2,1,1,"5,570"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,2,3,307,889,826,878,509,51,1,4,0,"3,470"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,3,4,146,460,468,654,323,60,17,4,0,"2,139"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,2,7,10,725,"1,801","2,160","2,766","1,370",238,38,11,0,"9,128"
2012,Both sexes,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,2,1,2,177,513,574,741,350,49,0,0,0,"2,409"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,14,15,17,945,"2,748","3,474","5,258","2,806",700,264,149,0,"16,390"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,8,9,5,575,"1,617","1,801","2,685","1,343",276,78,35,0,"8,432"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,1,0,137,467,631,935,470,114,27,7,0,"2,789"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,0,8,17,11,18,5,0,0,0,0,59
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,1,0,0,70,256,273,465,185,12,0,0,0,"1,262"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,0,0,0,241,422,216,255,74,4,0,1,0,"1,213"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,0,1,78,314,352,470,229,30,3,2,0,"1,480"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,1,1,1,35,206,231,422,221,54,20,3,0,"1,195"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,6,6,3,227,724,"1,083","1,627",892,198,55,24,0,"4,845"
2012,Female,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,2,0,2,63,198,200,247,95,9,0,0,0,816
2012,Female,Preventable/accidental,Preventable/accidental,All drugs,3,8,11,727,"2,225","2,674","3,990","1,935",396,151,102,0,"12,222"
2012,Female,Preventable/accidental,Preventable/accidental,Any Opioid,2,5,5,498,"1,410","1,535","2,183","1,015",172,38,18,0,"6,881"
2012,Female,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,0,115,390,520,712,315,58,7,1,0,"2,118"
2012,Female,Preventable/accidental,Preventable/accidental,Cannabis,0,0,0,7,15,10,14,3,0,0,0,0,49
2012,Female,Preventable/accidental,Preventable/accidental,Cocaine,0,0,0,63,241,247,436,170,11,0,0,0,"1,168"
2012,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,0,222,396,202,244,70,3,0,1,0,"1,138"
2012,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,0,1,69,271,320,390,190,24,0,2,0,"1,267"
2012,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,1,1,27,175,188,338,165,31,11,2,0,939
2012,Female,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,2,2,3,184,601,905,"1,302",643,121,23,9,0,"3,795"
2012,Female,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,1,0,2,54,176,180,221,83,7,0,0,0,724
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,18,25,25,"2,573","5,760","5,474","6,637","3,617",696,181,104,2,"25,112"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,9,17,18,"1,769","3,802","3,285","3,614","1,878",271,49,20,2,"14,734"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,1,0,4,374,878,921,944,508,86,10,9,0,"3,735"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,1,32,56,33,36,13,1,0,0,0,172
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,1,1,1,200,571,687,"1,064",535,77,4,0,1,"3,142"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,3,722,"1,511","1,034",989,419,30,2,0,1,"4,712"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,2,7,3,263,675,554,547,361,35,3,2,0,"2,452"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,2,2,3,137,324,328,376,211,39,9,2,0,"1,433"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,5,7,10,603,"1,346","1,430","1,735",937,175,31,16,0,"6,295"
2012,Male,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,3,3,1,134,365,432,556,280,45,0,0,0,"1,819"
2012,Male,Preventable/accidental,Preventable/accidental,All drugs,3,13,19,"2,257","5,051","4,638","5,449","2,856",483,120,62,2,"20,953"
2012,Male,Preventable/accidental,Preventable/accidental,Any Opioid,0,10,14,"1,621","3,493","2,965","3,135","1,555",200,27,6,2,"13,028"
2012,Male,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,4,343,780,806,797,378,56,3,3,0,"3,170"
2012,Male,Preventable/accidental,Preventable/accidental,Cannabis,0,0,1,29,49,28,33,13,1,0,0,0,154
2012,Male,Preventable/accidental,Preventable/accidental,Cocaine,1,1,1,190,544,653,"1,016",512,76,4,0,1,"2,999"
2012,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - heroin,0,0,3,676,"1,430",978,914,398,30,2,0,1,"4,432"
2012,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup - methadone,0,2,2,238,618,506,488,319,27,1,2,0,"2,203"
2012,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including fentanyl,0,2,3,119,285,280,316,158,29,6,2,0,"1,200"
2012,Male,Preventable/accidental,Preventable/accidental,Opioid subgroup – including oxycodone and hydrocodone,0,5,7,541,"1,200","1,255","1,464",727,117,15,2,0,"5,333"
2012,Male,Preventable/accidental,Preventable/accidental,Psychostimulants – incl. methamphetamine,1,1,0,123,337,394,520,267,42,0,0,0,"1,685"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",All drugs,24,40,48,"3,762","8,445","9,130","11,933","6,060","1,204",446,242,6,"41,340"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Any Opioid,12,32,27,"2,545","5,284","5,056","6,258","2,952",462,100,52,4,"22,784"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Benzodiazepines,0,1,3,614,"1,502","1,662","1,992",892,155,39,11,1,"6,872"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cannabis,0,0,2,48,60,34,54,21,1,0,0,0,220
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Cocaine,3,0,2,310,959,"1,108","1,505",718,68,7,0,1,"4,681"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - heroin,1,0,0,809,"1,414",881,884,372,34,1,0,1,"4,397"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup - methadone,1,5,7,477,"1,094","1,005","1,194",564,63,4,3,1,"4,418"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including fentanyl,3,7,4,220,514,581,834,407,65,21,10,0,"2,666"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Opioid subgroup – including oxycodone and hydrocodone,7,20,16,"1,034","2,330","2,644","3,518","1,703",305,75,39,2,"11,693"
2011,Both sexes,"All (preventable, intentional, undetermined)","All (preventable, intentional, undetermined)",Psychostimulants – incl. methamphetamine,1,0,4,199,478,559,680,302,43,0,0,0,"2,266"
2011,Both sexes,Preventable/accidental,Preventable/accidental,All drugs,12,20,26,"3,231","7,223","7,459","9,442","4,456",754,269,175,4,"33,071"
2011,Both sexes,Preventable/accidental,Preventable/accidental,Any Opioid,4,15,16,"2,289","4,724","4,416","5,295","2,368",303,45,29,4,"19,508"
2011,Both sexes,Preventable/accidental,Preventable/accidental,Benzodiazepines,0,0,3,548,"1,329","1,421","1,627",649,88,10,3,1,"5,679"
